30181230,我们与恶的距离,9.4,2019 / 中国台湾 / 剧情 / 林君阳 / 贾静雯 温升豪,2019,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2554916825.jpg
1864810,红楼梦,9.7,1987 / 中国大陆 / 剧情 爱情 古装 / 王扶林 / 欧阳奋强 陈晓旭,1987,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2554030915.jpg
35172742,当我飞奔向你,7.9,2023 / 中国大陆 / 剧情 / 猫的树 / 周翊然 张淼怡,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2897405175.jpg
1786739,还珠格格,8.5,1998 / 中国台湾 中国大陆 / 剧情 喜剧 动作 爱情 古装 / 孙树培 / 苏有朋 林心如,1998,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2370846705.jpg
26602244,最好的我们,8.9,2016 / 中国大陆 / 剧情 爱情 / 刘畅 / 刘昊然 谭松韵,2016,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2299407300.jpg
35441874,何以中国,9.2,2023 / 中国大陆 / 纪录片 / 干超 周洪波 魏国歌 王凯 钟倍尔 黄瀛灏 王冲霄 许贞 曹兢 / 胡歌 曹磊,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2899757122.jpg
30423905,大江大河2,8.8,2020 / 中国大陆 / 剧情 历史 / 李雪 黄伟 / 王凯 杨烁,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2628760333.jpg
34794707,终极笔记,8.2,2020 / 中国大陆 / 剧情 奇幻 冒险 / 邹曦 马小刚 / 曾舜晞 肖宇梁,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2628058192.jpg
35203354,爱情而已,8.2,2023 / 中国大陆 / 剧情 爱情 / 陈畅 / 吴磊 周雨彤,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2889590695.jpg
36613832,守护解放西4,8.2,2023 / 中国大陆 / 纪录片 / 肖姝,2023,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2900333761.jpg
35693264,我知道我爱你,6.4,2023 / 中国大陆 / 剧情 / 吕聿来 / 张晚意 孙怡,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2902408635.jpg
5384548,步步惊心,8.4,2011 / 中国大陆 / 剧情 爱情 / 李国立 / 刘诗诗 吴奇隆,2011,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1240441409.jpg
35207856,人世间,8.4,2022 / 中国大陆 / 剧情 / 李路 / 雷佳音 辛柏青,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2867957830.jpg
25994712,伪装者,8.6,2015 / 中国大陆 / 剧情 悬疑 / 李雪 / 胡歌 靳东,2015,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2902720052.jpg
30358061,琉璃,7.4,2020 / 中国大陆 / 剧情 古装 / 尹涛 麦贯之 / 成毅 袁冰妍,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2576600103.jpg
35161592,风吹半夏,8.2,2022 / 中国大陆 / 剧情 爱情 / 傅东育 毛溦 / 赵丽颖 欧豪,2022,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2883324282.jpg
32486616,嘉南传,3.9,2021 / 中国大陆 / 剧情 爱情 古装 / 智磊 符策欣 / 鞠婧祎 曾舜晞,2021,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2700091894.jpg
34785763,俗女养成记,9.3,2019 / 中国台湾 / 剧情 喜剧 / 严艺文 陈长纶 / 谢盈萱 温升豪,2019,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2566987435.jpg
26853822,异人之下,8.1,2023 / 中国大陆 / 剧情 奇幻 / 许宏宇 / 彭昱畅 侯明昊,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2896962608.jpg
24697826,古剑奇谭,7.3,2014 / 中国大陆 / 剧情 奇幻 武侠 古装 / 梁胜权 黄俊文 / 杨幂 李易峰,2014,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2042588842.jpg
26999852,延禧攻略,7.1,2018 / 中国大陆 / 剧情 爱情 古装 / 惠楷栋 温德光 / 秦岚 聂远,2018,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2509891341.jpg
2254648,亮剑,9.5,2005 / 中国大陆 / 剧情 战争 / 张前 陈健 / 李幼斌 何政军,2005,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p900419027.jpg
2154096,士兵突击,9.5,2006 / 中国大陆 / 剧情 / 康洪雷 / 王宝强 陈思诚,2006,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2240922426.jpg
25823280,东宫,7.6,2019 / 中国大陆 / 爱情 古装 / 李木戈 / 陈星旭 彭小苒,2019,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2548059611.jpg
36003014,侦察英雄,0,2024 / 中国大陆 / 剧情 历史 战争 / 郑晓龙 安战军 / 罗晋 马思纯,2024,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2903069248.jpg
26930540,无证之罪,8.0,2017 / 中国大陆 / 悬疑 犯罪 / 吕行 / 秦昊 邓家佳,2017,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2497732763.jpg
3314870,潜伏,9.5,2008 / 中国大陆 / 剧情 / 姜伟 付玮 / 孙红雷 姚晨,2008,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2189694504.jpg
35496394,田耕纪,6.6,2023 / 中国大陆 / 剧情 古装 / 洪泠 / 曾舜晞 田曦薇,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2891824344.jpg
10793510,爱情公寓4,7.7,2014 / 中国大陆 / 喜剧 爱情 / 韦正 / 娄艺潇 陈赫,2014,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2163160507.jpg
26862282,阿麦从军,0,2024 / 中国大陆 / 爱情 古装 / 田少波 / 张天爱 张昊唯,2024,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2898376504.jpg
35033654,山海情,9.2,2021 / 中国大陆 / 剧情 / 孔笙 孙墨龙 / 黄轩 张嘉益,2021,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2630904628.jpg
35087777,长风渡,6.5,2023 / 中国大陆 / 剧情 古装 / 尹涛 / 白敬亭 宋轶,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2894016108.jpg
34905779,问心,8.4,2023 / 中国大陆 / 剧情 / 黎志 / 赵又廷 毛晓彤,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2893493794.jpg
36230054,种地吧,9.0,2023 / 中国大陆 / 真人秀 / 陈少熙 何浩楠,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2887419597.jpg
35058573,月光变奏曲,7.0,2021 / 中国大陆 / 剧情 爱情 / 张博昱 / 虞书欣 丁禹兮,2021,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2649433827.jpg
25812730,如懿传,7.5,2018 / 中国大陆 / 剧情 历史 古装 / 汪俊 / 周迅 霍建华,2018,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2460165077.jpg
35480932,周生如故,7.3,2021 / 中国大陆 / 剧情 爱情 古装 / 郭虎 / 任嘉伦 白鹿,2021,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2677092039.jpg
35936087,鹊刀门传奇,8.2,2023 / 中国大陆 / 剧情 喜剧 动作 武侠 古装 / 唐铁军 吴迪 / 赵本山 宋小宝,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2896880555.jpg
4707205,爱情公寓2,8.1,2011 / 中国大陆 / 喜剧 爱情 / 韦正 / 娄艺潇 王传君,2011,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p765135303.jpg
35318009,天官赐福 第二季,7.8,2023 / 中国大陆 / 剧情 动画 / 李豪凌 / 邓宥希 马正阳,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2800874534.jpg
26956031,天乩之白蛇传说,6.2,2018 / 中国大陆 / 剧情 爱情 古装 / 尹涛 刘国辉 / 杨紫 任嘉伦,2018,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2494923060.jpg
